"Acantholabrus palloni","Agonus cataphractus","Alosa agone","Alosa alosa","Alosa fallax","Amblyraja hyperborea","Amblyraja radiata","Ammodytes","Anarhichas denticulatus","Anarhichas lupus","Anarhichas minor","Anguilla anguilla","Anisarchus medius","Anthias anthias","Aphanopus carbo","Apristurus laurussonii","Arctogadus glacialis","Arctozenus risso","Argentina silus","Argentina sphyraena","Argyropelecus aculeatus","Argyropelecus hemigymnus","Argyropelecus olfersii","Argyrosomus regius","Arnoglossus imperialis","Arnoglossus laterna","Arnoglossus rueppelii","Arnoglossus thori","Artediellus atlanticus","Aspidophoroides olrikii","Atherina presbyter","Auxis rochei rochei","Balistes capriscus","Bathyraja brachyurops","Bathyraja spinicauda","Bathysolea profundicola","Belone belone","Benthodesmus elongatus","Beryx decadactylus","Beryx splendens","Blennius ocellaris","Boops boops","Boreogadus saida","Brosme brosme","Buglossidium luteum","Callionymus lyra","Callionymus maculatus","Callionymus reticulatus","Careproctus","Centrolabrus exoletus","Centrophorus granulosus","Centrophorus squamosus","Centroscyllium fabricii","Centroscymnus coelolepis","Centroscymnus crepidater","Chelidonichthys cuculus","Chelidonichthys lastoviza","Chelidonichthys lucerna","Chelidonichthys obscurus","Chelon labrosus","Chelon ramada","Chimaera monstrosa","Chimaera opalescens","Chirolophis ascanii","Chlorophthalmus agassizi","Ciliata mustela","Ciliata septentrionalis","Clupea harengus","Coelorinchus caelorhincus","Coelorinchus labiatus","Conger conger","Coris julis","Coryphaenoides guentheri","Coryphaenoides rupestris","Ctenolabrus rupestris","Cyclopteropsis mcalpini","Cyclopterus lumpus","Cyclothone microdon","Dalatias licha","Dasyatis pastinaca","Deania calcea","Deania profundorum","Dentex maroccanus","Dicentrarchus labrax","Dicentrarchus punctatus","Dicologlossa cuneata","Diplodus annularis","Diplodus bellottii","Diplodus cervinus","Diplodus sargus","Diplodus vulgaris","Dipturus batis","Dipturus nidarosiensis","Dipturus oxyrinchus","Echiichthys","Enchelyopus cimbrius","Engraulis encrasicolus","Entelurus aequoreus","Ephippion guttifer","Etmopterus princeps","Etmopterus pusillus","Etmopterus spinax","Eumicrotremus derjugini","Eumicrotremus spinosus","Eutrigla gurnardus","Gadella maraldi","Gadiculus argenteus","Gadiculus thori","Gadus morhua","Gaidropsarus","Galeorhinus galeus","Galeus atlanticus","Galeus melastomus","Gasterosteus aculeatus","Glyptocephalus cynoglossus","Gnathophis mystax","Gobiidae","Gymnammodytes semisquamatus","Gymnelus retrodorsalis","Gymnelus viridis","Gymnocanthus tricuspis","Halargyreus johnsonii","Helicolenus dactylopterus","Heptranchias perlo","Hexanchus griseus","Hippocampus hippocampus","Hippoglossoides platessoides","Hippoglossus hippoglossus","Hoplostethus atlanticus","Hoplostethus mediterraneus mediterraneus","Hydrolagus mirabilis","Hymenocephalus italicus","Hyperoplus immaculatus","Hyperoplus lanceolatus","Icelus bicornis","Icelus spatula","Labrus bergylta","Labrus mixtus","Lamna nasus","Lampetra fluviatilis","Lepidion eques","Lepidopus caudatus","Lepidorhombus boscii","Lepidorhombus whiffiagonis","Lepidotrigla","Leptagonus decagonus","Leptoclinus maculatus","Lestidiops jayakari jayakari","Leucoraja circularis","Leucoraja fullonica","Leucoraja naevus","Limanda limanda","Liparis bathyarcticus","Liparis fabricii","Liparis liparis liparis","Liparis montagui","Liparis tunicatus","Lithognathus mormyrus","Lophius budegassa","Lophius piscatorius","Lumpenus fabricii","Lumpenus lampretaeformis","Lycenchelys kolthoffi","Lycenchelys muraena","Lycenchelys sarsii","Lycodes adolfi","Lycodes esmarkii","Lycodes eudipleurostictus","Lycodes frigidus","Lycodes gracilis","Lycodes luetkenii","Lycodes paamiuti","Lycodes pallidus","Lycodes polaris","Lycodes reticulatus","Lycodes rossi","Lycodes seminudus","Lycodes squamiventer","Lycodes vahlii","Lycodonus flagellicauda","Macroparalepis affinis","Macrourus berglax","Magnisudis atlantica","Malacocephalus laevis","Mallotus villosus","Maurolicus muelleri","Melanogrammus aeglefinus","Melanostigma atlanticum","Merlangius merlangus","Merluccius merluccius","Micrenophrys lilljeborgii","Microchirus azevia","Microchirus boscanion","Microchirus variegatus","Micromesistius poutassou","Microstomus kitt","Molva dypterygia","Molva macrophthalma","Molva molva","Monochirus hispidus","Mora moro","Mugil cephalus","Mullus barbatus barbatus","Mullus surmuletus","Mustelus","Myctophidae","Myliobatis aquila","Myoxocephalus quadricornis","Myoxocephalus scorpioides","Myoxocephalus scorpius","Naucrates ductor","Neoraja caerulea","Neoraja iberica","Nerophis lumbriciformis","Nerophis ophidion","Nezumia aequalis","Nezumia bairdii","Oblada melanura","Oncorhynchus gorbuscha","Ophidion barbatum","Osmerus eperlanus","Pagellus acarne","Pagellus bogaraveo","Pagellus erythrinus","Pagrus auriga","Pagrus pagrus","Parablennius gattorugine","Paralepis coregonoides","Paraliparis bathybius","Paraliparis membranaceus","Pegusa lascaris","Petromyzon marinus","Pholis gunnellus","Phrynorhombus norvegicus","Phycis blennoides","Phycis phycis","Physiculus dalwigki","Platichthys flesus","Pleuronectes platessa","Pollachius pollachius","Pollachius virens","Polymetme corythaeola","Polymetme thaeocoryla","Polyprion americanus","Raja asterias","Raja brachyura","Raja clavata","Raja microocellata","Raja miraletus","Raja montagui","Raja polystigma","Raja undulata","Rajella bathyphila","Rajella fyllae","Rajella lintea","Raniceps raninus","Reinhardtius hippoglossoides","Rhodichthys regina","Rostroraja alba","Salmo salar","Salmo trutta trutta","Sander lucioperca","Sarda sarda","Sardina pilchardus","Sarpa salpa","Scomber colias","Scomber japonicus","Scomber scombrus","Scophthalmus maximus","Scophthalmus rhombus","Scorpaenidae","Scyliorhinus canicula","Scyliorhinus stellaris","Scymnodon ringens","Sebastes","Serranus cabrilla","Serranus hepatus","Serranus scriba","Sigmops bathyphilus","Solea senegalensis","Solea solea","Somniosus microcephalus","Sparus aurata","Sphoeroides pachygaster","Spicara maena","Spicara smaris","Spinachia spinachia","Spondyliosoma cantharus","Spratelloides lewisi","Sprattus sprattus","Squalus acanthias","Squalus blainville","Symphodus bailloni","Symphodus melops","Symphodus roissali","Symphurus nigrescens","Synchiropus phaeton","Syngnathus acus","Syngnathus rostellatus","Syngnathus typhle","Taurulus bubalis","Tetronarce nobiliana","Thalassobathia pelagica","Torpedo marmorata","Trachinus draco","Trachurus mediterraneus","Trachurus picturatus","Trachurus trachurus","Trachyrincus murrayi","Trachyrincus scabrus","Trachyscorpia cristulata","Trachyscorpia echinata","Trigla","Triglops murrayi","Triglops nybelini","Triglops pingelii","Trisopterus capelanus","Trisopterus esmarkii","Trisopterus luscus","Trisopterus minutus","Umbrina canariensis","Umbrina cirrosa","Vinciguerria poweriae","Xiphias gladius","Zenopsis conchifer","Zeugopterus punctatus","Zeugopterus regius","Zeus faber","Zoarces viviparus"
0,0,0,0,0,0,0.110473400837247,0,0.00552697861649688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431161440646279,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196044885711367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239997132468116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.728269675553867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00895058835845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373501265710762,0.181130895606662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198436139991357,0,0,0,0,0,0.0509041751016778,0,0,0,0,0,0,0,0.0294340723039979,0,0,0,0,0,0,0,0,1.04916620702722,0,0.494089749416903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350143757351202,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034150526549421,0,0,0,0.716117918786764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453093505994958,0,0.016657306957813,0,0.0412345116494614,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0743821139484395,0,0,0,0.0626501785485681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823468072215148,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5793332440604,0,0,0,0,0,0.0334272811266335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.921473789694383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48987546370426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456446768368307,0.471305765359694,0,0,0,0,0,0.0112342844498367,0.0336298447666626,0.0180950526206048,0,0,0,0,0,0,0.165838028473719,0,0,0,0,0,0.0406006191607363,0,0.0925264946254281,0,0,0.124297025647189,0,0.0776136580388246,0.19230693731748,0,0,0,0,0,0,0,0,0.547023864580585,0,0.168947042578311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267397588266957,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175072788480443,0,0,0,0.465256610273874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254817635979658,0.207750070380947,0.177437808240006,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358354575087895,0,0,0,0,0,0,0,0,0,0,0,0,0,0.698678394686974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122325271059113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430697842893498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58109919888657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243909814148846,0.484718573659084,0,0,0,0,0,0,0.0621480698411656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762485787102307,0,0.125354360009483,0,0.105892672126982,0,0,0,0,0,0,0,0.587310616364277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692167326036502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.762842665083654,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.041735845983914,0,0,0,0.05574390390699,0,0,0,0,0,0.0205785110670627,0,0,0,0,0,0,0,0,0,0,0,0.324059080837685,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02900394171531,0,0,0,0,0,0.0157380889787448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09304554762755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761443756966448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355392411302355,0.35370697919362,0,0,0,0,0,0.0347298986984692,0.26445068409334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323235706431605,0,0,0,0,0.0275547430058476,0,0.135754141562711,0.0200442022127331,0.0819996836241332,0,0,0,0,0,0,0,0.574766839171287,0,0.116633195542604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176367767704512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.840795254174455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85679211718883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98066340327063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0662911274445176,0,0,0,0,0,0,0,0,0,0.0836593749882286,0.0309120431100923,0,0,0,0,0,0,0,0,0,0,0.390686250974981,0,0,0,0,0,0,0,0,0,0,0,0,0,0.826712206436182,0,0,0,0,0,0.0363232552098107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189557808591001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484702418798113,0,0,0,0,0.171700400625433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651606807529183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347783414212199,0.348288750151803,0,0,0,0,0,0.132920451799104,0.422137180635863,0,0,0,0,0,0,0,0,0.0431576481371924,0,0,0,0,0.148565715110082,0,0.0313203938622617,0,0,0,0,0,0.155151018367343,0.0270609490549625,0,0,0,0,0,0,0,0.511154598826138,0,0.0670504350554551,0,0,0,0,0,0,0,0.0190490232825317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975698059241652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.643658761075124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399930826281117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0130765192274808,0.0789104248708045,0,0,0.023606136231617,0.043836990212516,0,0.0108542819373767,0,0,0,0.0324530144704837,0.0811783951877397,0,0,0,0,0,0,0,0,0,0,0.551067241371251,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20687495943134,0,0,0,0,0,0.0384496612617241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00868937129066634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010632930965062,0,0,0,0,0.171016724095545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345788907559723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904111492542153,0.225204313715583,0,0,0,0,0,0,0.0664432043288657,0,0,0,0,0,0,0,0.0234773313587079,0,0,0,0.00943777775618286,0,0.027323159507553,0,0,0,0,0,0,0,0,0,0.0190750983309931,0,0.0321231311152586,0,0,0,0,0.0975232493855998,0,0.169201407206774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930006766729667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256375866013854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663330686059028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545680338804349,0.396991733350224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0475048127754405,0,0,0,0,0,0,0,0,0,0,0.00491285394981522,0.0212935081736004,0,0,0,0,0,0,0,0,0,0.0417421086627257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010365289224443,0,0,0,0,0.0542555981723709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386552426899575,0,0,0,0,0,0,0,0,0.00328566178612878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296556986789486,0,0.535238381083026,0,0,0,0,0.00489503515094241,0.150339585748801,0,0,0,0,0,0,0,0,0,0,0,0.497064313411231,0.0099647253422625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302599633404603,0,0,0,0,0,0,0,0.00633759382935348,0,0,0,0,0,0,0.00272143947353701,0,0,0,0,0,0,0,0.036040325486285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378796219892328,0.02023328939028,1.02910721142711,0,0.00563815456690596,0,0,0,0,0,0.0143528656419536,0.00738962758050526,0,0,0,0,0,0,0,0,0,0.0851771648885934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108121605259217,0,0.0219383648891927,0,0,0,0,0,0,0,0,0,0,0,0,0.00272468192063398,0,0,0.0271610176381609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.790110965384281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00451822011270929,0,0,0,0.36444449501031,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.109907152552049,0.00476923412600954,0,0.0890573408468209,0.00601404903173364,0,0,0,0,0,0,0.00472570801163821,0.132919989509389,0.0256513109212123,0,0,0,0,0,0,0,0,0.0736967554912169,0,0,0,0,0,0.00329027404747389,0,0,0,0,0,0,0,0,0.0639395321528758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807406118209487,0,0,0,0,0,0,0,0,0.023327687642159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117240225540693,0,0.00790111715564542,0,0,0,0,0,0,0.00453359281748311,0,0.0627345159023118,0,0.695542395390849,0.000735305112563616,0,0,0,0,0.0185932875795851,0,0,0,0,0,0,0,0,0,0,0,0.401023566898526,0.0162661578522846,0,0,0,0,0,0,0.0508548338344442,0,0,0,0,0,0,0,0,0,0,0,0.00406350740591205,0,0,0,0,0.0391789848887707,0,0,0,0,0,0,0,0,0,0.00650776839771743,0,0,0,0,0,0,0,0.0264412941259835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118057313543422,0.0027409141427489,1.28536346950258,0,0.148666244868711,0,0,0,0,0,0.0922335027429492,0.199354735728534,0,0,0.00839682167386929,0,0,0,0,0,0,0.00357469301620526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166865664340333,0.00158382957293306,0.317690987993572,0,0,0,0,0,0,0,0,0,0,0,0,0.0134428316420974,0,0,0.00809575791738325,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00244128855168744,0,0,0,0.495930992316135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00167372317465362,0.00126745071307771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675559389655423,0,0.00571885137161986,0,0.748502069936158,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.146016131945694,0,0.00303103443901303,0.00445638683557761,0.0134353161418474,0,0,0,0,0,0,0.0019773725054577,0.0451716769714779,0.00385955446460594,0,0,0,0,0,0,0,0,0.0070243837545681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00389720100926392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06779189878421,0,0,0,0,0,0,0,0,0.00274976577774379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234940013144794,0,0,0,0,0,0,0,0,0.00236353367547679,0,0.0594576618597458,0,0.737352584408092,0,0,0,0,0.0249528986220404,0.0020628287298454,0,0,0,0,0,0,0,0,0,0,0,0.483488632993741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710706963445473,0,0,0,0,0.00303893556479423,0,0,0,0,0,0,0,0,0,0.292836379418784,0,0.690627777599142,0,0.019908532830181,0,0,0,0,0,0.383911759805159,0,0,0,0,0,0,0,0,0,0,0.0102141237427759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00742379468191703,0,0,0,0,0,0,0,0,0,0,0,0,0.0339035566991679,0,0,0.132006609989532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12355068570842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597766392742669,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.148947621152879,0,0.00896224257635469,0,0.00585044472493534,0,0,0,0,0,0,0,0.0580582390887069,0,0,0,0,0,0,0,0,0,0.00351874684597008,0,0,0,0,0,0.00572394596050786,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108675418291117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16015609397436,0,0,0,0,0,0,0,0,0.0369936817995805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00523448675884359,0,0,0,0,0,0,0,0,0,0,0.0571360870910683,0,0.693425431854166,0,0,0,0,0.0304235291123253,0,0,0,0,0.00220657099683807,0,0,0,0,0,0,0,0.582592680240423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115097081471207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146292416106123,0,0,0,0,0,0,0.00394331095982161,0.229951044631255,0,0,0,0,0,0.0049190159172319,0,0,0,0,0,0.0026599185724201,0,0,0.212160679347422,0.00306949650367497,1.13207355756896,0,0,0,0,0,0,0,0.286962490052288,0,0,0,0,0,0,0,0,0,0,0.0134012527404425,0,0,0,0,0,0,0,0,0,0,0,0,0.00248996897379267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00300248744538882,0,0,0,0,0,0,0.00455512616230051,0,0,0.0910765513485121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.951147320920825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.910298267941282,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.156627247972084,0,0.0538807860111394,0,0.0170149073167452,0,0,0,0,0,0,0.021487425490056,0.00588824480220075,0,0,0,0,0,0,0,0,0,0.0505827126989851,0,0,0,0,0,0.00251558658148315,0,0,0,0,0,0,0,0.0216404515014943,0,0,0,0,0,0.0700203324346541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642942321624066,0,0,0,0,0,0,0,0,0.0658655787214581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00509645055039944,0,0,0,0,0,0,0,0,0,0,0.0317570434672952,0,0.602460320160038,0,0,0,0,0.0835291668702014,0,0,0,0,0,0,0,0,0,0,0,0,0.616981537255283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295487255469018,0.0174629589090253,0,0,0,0,0.0169756903877023,0,0,0,0,0,0,0,0,0,0.015114624414022,0,0,0,0,0.00360403590173775,0.0203446868810651,0,0.222143482548652,0,0,0.00523984762883307,0,0,0.00819686488615255,0,0,0,0,0,0,0,0,0.274427847853299,0.0114502461096903,0.861986213153553,0,0,0,0,0,0,0,0.367031244839826,0,0,0,0,0,0,0,0,0,0,0.00996730529481127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00445498447906977,0,0,0,0,0,0.0193167879008426,0,0,0,0,0,0,0,0,0,0,0,0,0.0283723066965118,0,0,0.149851696094244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11377056928305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468459580071257,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.189096497052506,0,0.0512515540981626,0.00417827710770832,0.0231292304586312,0,0,0,0,0,0,0.0614272736457514,0,0,0,0,0,0,0,0,0,0,0.358954806801273,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00338823658272428,0,0,0,0,0,0.109933724949737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286433857207793,0,0,0,0,0,0,0,0,0.0115730000004555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.710244567675257,0,0,0,0,0.00401823363954591,0,0,0,0,0,0,0,0,0,0,0,0,0.657457741184346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603838014996714,0.0585708806294757,0,0,0,0,0,0,0.0213005021058886,0.00326245883792217,0,0,0,0,0,0,0,0,0,0,0,0,0.081586334921205,0,0.337612375299714,0,0,0.0155408100885922,0,0.0269050859594256,0.0716074833491939,0.00640097648997937,0,0,0,0,0,0,0,0.444257021689966,0.00434652203740939,0.606473834450647,0,0,0,0,0,0,0,0.366508968208581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034467259263365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00415907739058406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292134002350424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08995621047671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101251075162384,0.00973471263045696,0,0,0.0201806446361447,0,0,0,0,0,0,0,0,0,0,0
